timestamp;x;y;z
1432029800396002;3.0625;-7.5;-13.25
1432029800411958;2.1875;-7;-13.625
1432029800434974;2.375;-7.3125;-13.875
1432029800458018;3.6875;-6.25;-12.875
1432029800472011;4.8125;-4.875;-11.6875
1432029800495022;4.625;-3.75;-10.875
1432029800516088;2.25;-1.875;-10.1875
1432029800539154;1.75;-0.5;-9.8125
1432029800555178;-1.125;0.0625;-8.4375
1432029800576269;-1.6875;1.875;-7.4375
1432029800592263;-0.5;2.5;-5.125
1432029800615280;-1.25;2.9375;-4.4375
1432029800636309;-2.75;2.6875;-4.3125
1432029800652294;-2.875;2.5625;-3.625
1432029800674321;-3.375;2.5625;-3.1875
1432029800703448;-2.5625;2.4375;-2.875
1432029800712397;-1.6875;1.6875;-2.6875
1432029800734477;-1.9375;1.375;-3.125
1432029800758521;-1.8125;1.0625;-2.875
1432029800771551;-0.375;1.0625;-2.5
1432029800794675;0.125;1.25;-2.3125
1432029800817701;0.5;1.3125;-2.125
1432029800831773;0.5;1.8125;-1.375
1432029800854864;0.125;2.1875;-1.1875
1432029800884891;-0.1875;2.8125;-0.875
1432029800891875;-0.0625;3.5;-0.25
1432029800913995;-0.3125;4.4375;0.25
1432029800937970;-0.8125;5.25;0.875
1432029800959042;-0.25;6.125;1.0625
1432029800974048;-0.625;6.8125;1.75
1432029800997166;-3.125;6.5;0.5625
1432029801012235;-3.625;4.125;1.75
1432029801034250;-5.0625;5.4375;2.1875
1432029801057282;-4.4375;6.3125;1.875
1432029801072292;-1.1875;6.875;1.6875
1432029801094300;-5.1875;6.8125;0.375
1432029801117299;-7.8125;7.3125;-0.875
1432029801132397;-8.1875;7.875;-1.8125
1432029801154474;-7;7.0625;-1.9375
1432029801177528;-5.4375;5.75;-1.4375
1432029801191668;-3.75;5.1875;-1.1875
1432029801214725;-3.3125;4.25;-0.5625
1432029801237858;-2.375;4.125;0.25
1432029801258999;-2.3125;4;1.0625
1432029801274033;-3.8125;4.3125;1.375
1432029801298027;-5;4.5625;1.1875
1432029801319062;-6.75;4;-1.375
1432029801334054;-11.3125;0.3125;-6.5
1432029801358040;-12.625;1.3125;-8.75
1432029801379163;-17.125;0.8125;-13.125
1432029801401295;-27.375;1.375;-14.8125
1432029801418279;-27.625;3.5625;-17.875
1432029801438321;-30;6.6875;-18.8125
1432029801454381;-29.25;7.75;-21.5
1432029801485403;-35.5625;4.5625;-25
1432029801498432;-37.8125;1;-29.125
1432029801514514;-34.75;-3.0625;-31.4375
1432029801537608;-30.125;-6.4375;-33.5
1432029801566693;-28.125;-8.75;-35.6875
1432029801574727;-28.25;-7.6875;-37.1875
1432029801597723;-20.1875;-8.375;-38.4375
1432029801618852;-22.1875;-10.4375;-40.4375
1432029801634869;-19.8125;-10.4375;-44.6875
1432029801664892;-16.625;-15.625;-45.5625
1432029801679876;-12;-17.6875;-47.9375
1432029801694912;-8.5625;-17.4375;-51.8125
1432029801716999;-3.1875;-15.8125;-53.9375
1432029801739998;-2.5625;-19.1875;-52.0625
1432029801754013;8.625;-16.5625;-52.6875
1432029801777013;15.1875;-23.375;-55.5
1432029801800033;30.5625;-27.0625;-54.125
1432029801821063;45.5625;-31.125;-52.625
1432029801837068;45.125;-38;-52.625
1432029801860070;37.3125;-44.1875;-53.25
1432029801881139;26.3125;-54.6875;-62
1432029801897232;31.875;-66.3125;-63.5625
1432029801920228;36.375;-77.6875;-74.25
1432029801941294;46.5;-95.6875;-79.625
1432029801957274;50.375;-106.625;-84
1432029801980276;32.4375;-113.25;-91.875
1432029802001335;26.375;-115.438;-92.75
1432029802017316;32.1875;-109.125;-99.9375
1432029802040311;38.9375;-102.25;-107.5
1432029802061378;43.3125;-102.5;-116.188
1432029802077434;40.4375;-99.375;-122.125
1432029802100467;44.3125;-96.0625;-120.313
1432029802120740;43.875;-93.4375;-119.188
1432029802136695;44.1875;-92.125;-117.313
1432029802159708;57.5;-91.0625;-114.938
1432029802180745;64.6875;-90.0625;-109.75
1432029802196735;48.5625;-91.875;-103.313
1432029802219758;25.8125;-91;-98.3125
1432029802240787;20.6875;-86.375;-96.75
1432029802256791;42.25;-81.75;-88.375
1432029802279824;64.4375;-75;-80.25
1432029802300810;70;-69.375;-77.25
1432029802316821;64.1875;-67.4375;-71.0625
1432029802339849;48.5625;-67.25;-65.1875
1432029802360910;33.5625;-66.6875;-61.0625
1432029802377000;29.375;-63.8125;-57.75
1432029802399999;37.875;-57.8125;-54.9375
1432029802421059;47.375;-51.0625;-51.1875
1432029802437027;55;-42.375;-49.125
1432029802460042;50.8125;-37.75;-50.375
1432029802481046;35.125;-36.625;-52.9375
1432029802497117;13.5;-36.25;-51.75
1432029802520132;1.6875;-33.4375;-47.125
1432029802542204;-4.5625;-31.25;-44.1875
1432029802557159;-11.875;-31.4375;-46
1432029802579190;-21.125;-32.25;-50.4375
1432029802617221;-28.25;-34.125;-55.8125
1432029802620221;-32.8125;-36.125;-62.5625
1432029802640216;-31.25;-37.875;-69.1875
1432029802662264;-26;-40.25;-70.75
1432029802677250;-13.125;-40.3125;-67.9375
1432029802699265;4.6875;-39.5625;-63.4375
1432029802723275;15.125;-39.3125;-60.5
1432029802737285;17.625;-37.375;-60.4375
1432029802750314;17.3125;-34.5625;-61.625
1432029802773407;17;-31.125;-64.625
1432029802795424;16.75;-26.125;-69.4375
1432029802810435;16;-20.8125;-72.75
1432029802833530;16.1875;-15.6875;-74.0625
1432029802855574;18.375;-11.0625;-74.125
1432029802870584;21.5625;-7.375;-73.5625
1432029802892561;22.75;-3.625;-71.375
1432029802915578;18.75;1.875;-67.4375
1432029802930587;14.3125;8.9375;-63.5625
1432029802952584;9.375;16.25;-56.625
1432029802976631;2.125;23.9375;-47.875
1432029802990631;-4.0625;32.8125;-38
1432029803012683;-9.8125;41.25;-28.1875
1432029803044649;-17.125;48.5;-20.75
1432029803050653;-26.625;53.1875;-16.0625
1432029803072833;-35.25;54.5;-13.25
1432029803095848;-40.0625;55.25;-11.25
1432029803110859;-40.8125;56.25;-8.8125
1432029803132877;-37.25;58.875;-6.75
1432029803155860;-32.625;62.5;-7.1875
1432029803170887;-31.0625;65.125;-9
1432029803192918;-31.625;65.1875;-8.75
1432029803215985;-29.5625;65.4375;-6.375
1432029803239020;-23.375;65.1875;-3.75
1432029803253032;-14.375;64.875;-3.625
1432029803275045;-10;63.75;-7.625
1432029803299103;-15.5625;59.125;-9.3125
1432029803322223;-22.375;52.3125;-3.8125
1432029803335236;-25.9375;44.25;10.125
1432029803359225;-26.4375;36.6875;27.625
1432029803382210;-27.6875;27.5;41.8125
1432029803395279;-26.75;17.5;49.3125
1432029803418237;-21.0625;6.25;46.4375
1432029803433304;-17.0625;-5.75;34.625
1432029803455283;-14.9375;-19.375;21.75
1432029803478299;-13.9375;-32.4375;13.6875
1432029803494293;-9.0625;-41.9375;11.3125
1432029803515326;6.125;-46.125;12.75
1432029803538358;30.625;-46.9375;15.75
1432029803553391;54.8125;-45.9375;18.5625
1432029803575413;60.6875;-47.625;24.3125
1432029803598484;50.1875;-46.9375;27.5625
1432029803613436;35.5;-45.375;27.4375
1432029803635509;27.4375;-42.3125;26
1432029803658528;27.0625;-38.3125;23.6875
1432029803673590;27.625;-33.5625;21.5625
1432029803696601;27.875;-27.75;18.8125
1432029803710634;29.0625;-19.5625;16.1875
1432029803734642;32.875;-12.8125;13.8125
1432029803755664;37.125;-7.375;11.0625
1432029803770656;38.375;-2.0625;7.75
1432029803792727;37.3125;0.9375;2.4375
1432029803815705;35.75;0.8125;1.375
1432029803830717;39.125;2.875;4
1432029803852732;41.3125;5.5;9.25
1432029803875827;42.3125;9.3125;15.75
1432029803890823;39.4375;12.5625;19.6875
1432029803912820;31.0625;13.5625;21.0625
1432029803935855;20.0625;12.6875;22.25
1432029803950865;10.5;13.625;24.875
1432029803972862;7.125;18;26.625
1432029803995920;12.125;23.625;23.625
1432029804010916;3.5625;22.5;17.625
1432029804034905;-29.625;11.875;20.125
1432029804055922;-49.375;7.1875;36
1432029804070943;-35.5;6.5625;43.375
1432029804092947;-18.9375;8.0625;35.25
1432029804115993;-18.0625;8.75;23.5
1432029804139001;-21.9375;9.875;17.625
1432029804153071;-28.25;12.0625;13.875
1432029804175239;-40.3125;16.375;12.375
1432029804198219;-41.375;23.375;17.125
1432029804213229;-32.125;31.9375;22.75
1432029804235227;-28.5;37.125;27.625
1432029804258264;-35.6875;38.6875;29.875
1432029804273275;-45.5625;37.4375;28.9375
1432029804295327;-50.1875;35.25;26.125
1432029804318306;-46.3125;31.9375;21.9375
1432029804333318;-37.625;27.5625;16.75
1432029804355316;-31.0625;23.8125;13.875
1432029804378385;-21.9375;23.1875;12
1432029804393548;-13.5625;22.875;8.25
1432029804415584;-13;20.125;3.75
1432029804438599;-14.75;17.5625;-3.375
1432029804452647;-17.0625;15.125;-11.9375
1432029804475663;-17.625;11.3125;-19.875
1432029804498631;-18.5625;6.1875;-22.75
1432029804512690;-20.5625;3.25;-22.5
1432029804535705;-24.4375;2.5625;-21.3125
1432029804557668;-22.5;3.4375;-17.875
1432029804572795;-20.75;4.3125;-10.875
1432029804595854;-28.875;2.875;-1.8125
1432029804617890;-39;1;3.125
1432029804640906;-44.625;-1.375;1.25
1432029804655863;-57.125;-5;-2.25
1432029804689911;-69.1875;-7.625;2.4375
1432029804694888;-61.25;-6.1875;14.3125
1432029804716904;-44.3125;-1.3125;25.0625
1432029804737980;-32.875;5.4375;26.9375
1432029804752987;-37.5625;10.125;19.0625
1432029804775975;-57.8125;12;8.3125
1432029804797976;-75.5;13.4375;0.125
1432029804812971;-81.375;15.6875;-2.5
1432029804836017;-71.6875;19.75;-2.375
1432029804858073;-52.5625;24;0.8125
1432029804873095;-42.8125;27.3125;5.1875
1432029804895279;-48.5625;30.875;6.875
1432029804918282;-60.875;33.4375;4.8125
1432029804933349;-74.75;34.8125;0.6875
1432029804963371;-84.875;34.3125;-3.875
1432029804978383;-88.5;34.3125;-6.0625
1432029804993395;-85.9375;36.75;-4.6875
1432029805015409;-72.875;40.9375;-5.625
1432029805038424;-61.0625;42.5;-8.5625
1432029805053426;-63.375;41.125;-9.75
1432029805075508;-69.3125;39.25;-8.25
1432029805098545;-64.9375;39.75;-4.0625
1432029805112740;-57.3125;38.3125;2.125
1432029805135706;-51.875;35.6875;6.625
1432029805159719;-46;33.5;12.0625
1432029805180755;-41.5;30.6875;19.625
1432029805196856;-36.875;29.1875;27.625
1432029805226892;-28.875;29.8125;35.125
1432029805232894;-22.125;33.25;39.9375
1432029805255917;-23.375;36.4375;42.375
1432029805286938;-31.875;38.125;47.125
1432029805292943;-37.3125;40.25;53
1432029805315957;-44.4375;42.5625;58.4375
1432029805338975;-52.8125;47;59.375
1432029805353002;-63.625;51.9375;52.75
1432029805375018;-77.5625;53.0625;43.0625
1432029805401019;-87.875;50.4375;35.5625
1432029805421052;-85.9375;48.375;33.6875
1432029805437041;-71.5625;47.0625;36.5625
1432029805458071;-56.875;47.625;43.0625
1432029805474138;-51.625;48.3125;48.3125
1432029805495205;-57.4375;48.0625;50.125
1432029805526227;-68.3125;45.8125;48.9375
1432029805534181;-78.75;41.3125;46.5625
1432029805557189;-83.8125;37.6875;42
1432029805586237;-81;35.5625;35.125
1432029805594242;-73.875;33.4375;25.4375
1432029805615249;-64.375;30.875;15.25
1432029805632256;-55.125;27.9375;5.375
1432029805662277;-44.6875;24.5625;-6.5625
1432029805692302;-33.0625;17.625;-18.5
1432029805695304;-30.4375;9.0625;-21.5
1432029805732375;-30.875;4.5625;-21.0625
1432029805743384;-21.5;4.4375;-23.6875
1432029805758427;-7.5625;6.5;-25.5
1432029805776411;1.75;10.25;-26.625
1432029805795458;7.9375;14.3125;-30.8125
1432029805827582;2.625;18.875;-32.1875
1432029805835568;0.625;21.5;-24.1875
1432029805858584;5.875;20.75;-5.375
1432029805877654;6.25;19.625;15.625
1432029805909639;1;22;25.6875
1432029805915645;-14.625;23.625;24.125
1432029805933637;-42.375;20.375;18.5
1432029805960715;-70.1875;14.875;14.25
1432029805983728;-81.9375;9.125;13.625
1432029805997682;-74.25;4.4375;19.5625
1432029806014695;-49.0625;4.5;30
1432029806035767;-17.4375;9.1875;38.8125
1432029806059755;-2.3125;14.125;39.6875
1432029806074874;-10.75;16.5625;34.5625
1432029806095919;-29.625;16.1875;26.1875
1432029806119890;-46.5;15.4375;15.4375
1432029806141894;-54.125;15.8125;5.6875
1432029806163929;-52;18.375;-0.8125
1432029806178938;-43.3125;23.125;-5.4375
1432029806193930;-31.625;29.5625;-10
1432029806224059;-22.3125;36.25;-16.5625
1432029806238086;-17.5;43.75;-28.0625
1432029806254090;-16.0625;51.3125;-46.375
1432029806284102;-16.5;57.25;-66.9375
1432029806306171;-14.75;60.3125;-74.5
1432029806314151;-8.8125;59;-68.625
1432029806337136;-7.6875;60.375;-62.1875
1432029806358150;5.25;64.8125;-59.375
1432029806374162;10.9375;65.5625;-61.8125
1432029806398179;-7.75;61.4375;-61.5625
1432029806418197;-25;56.1875;-52.3125
1432029806450331;-25.8125;52.0625;-40.4375
1432029806457321;-22.875;48.8125;-34.5
1432029806478362;-29.8125;45.5;-35.3125
1432029806494443;-50.875;40.75;-36.9375
1432029806516483;-75.125;34.8125;-36.0625
1432029806546469;-87.4375;29.25;-31.4375
1432029806554468;-84.0625;24.9375;-23.8125
1432029806577473;-70.0625;21.4375;-14.1875
1432029806598584;-54;18.5;-5.375
1432029806613694;-42.75;14.3125;-0.6875
1432029806636655;-37.3125;8.875;0.875
1432029806658695;-36.1875;2.9375;0.875
1432029806673710;-33.125;-1.6875;-0.625
1432029806695853;-26.125;-5;-2.25
1432029806718834;-17.75;-5.8125;-3.5
1432029806733835;-7.5;-4.9375;-6.25
1432029806755937;3.1875;-2.4375;-11
1432029806786959;13.3125;-0.8125;-17
1432029806800931;20.875;1.1875;-21.4375
1432029806816046;25.875;5.75;-25.625
1432029806839005;31.6875;14.1875;-31.25
1432029806861022;37.3125;25;-34.375
1432029806884179;33.5625;36.75;-33.5625
1432029806898349;23.9375;48.5625;-35.8125
1432029806921363;20.4375;59;-40.125
1432029806936479;18.625;64.3125;-32.3125
1432029806959500;10.25;64.375;-19.0625
1432029806973555;10.0625;58.9375;-7.125
1432029807003596;22.375;46.875;0.1875
1432029807020578;48.625;36.0625;2.875
1432029807035559;69;28.3125;5.125
1432029807056579;71.875;26.6875;8.25
1432029807096603;65.875;26.5625;14.375
1432029807109704;60.5625;27.625;21.8125
1432029807131736;62.75;27.5625;26.1875
1432029807170745;67.0625;25.375;24.3125
1432029807172746;67.0625;22.875;19.125
1432029807178748;58.5625;20.6875;13.5
1432029807198793;41.25;17.6875;6.875
1432029807213832;20.125;15.8125;0.4375
1432029807235909;2.375;15;-2.5
1432029807251906;-11.3125;13.9375;-3.5
1432029807273932;-18.6875;11.125;-4.6875
1432029807295996;-22.25;5.6875;-5.3125
1432029807311949;-21.75;-2;-5.375
1432029807342039;-16.125;-10.1875;-5.0625
1432029807356040;-6.8125;-16.1875;-4.125
1432029807372051;6.125;-21.1875;-4.875
1432029807395168;20.125;-25.5;-7.625
1432029807424269;26.75;-30.5;-7.5625
1432029807433274;24.4375;-36.8125;-2.5
1432029807464324;18.5;-40.125;3.0625
1432029807476472;14.8125;-38.125;8.5625
1432029807492427;13.5;-36.3125;11.3125
1432029807515446;16.625;-34.5625;14.6875
1432029807536515;4.3125;-40.875;21.625
1432029807551573;-18.375;-47.25;26.6875
1432029807575606;-32.375;-51.8125;28.625
1432029807596610;-36.75;-54.6875;28.5
1432029807612617;-44.1875;-56.75;28.75
1432029807658655;-53.4375;-58.625;29.875
1432029807663711;-59.3125;-60.25;32.3125
1432029807671660;-56.1875;-62.625;37
1432029807694693;-45.1875;-63.625;44.0625
1432029807717694;-35;-63.375;50.5625
1432029807731701;-35;-61.625;54.625
1432029807754719;-42.5625;-63.875;55.5
1432029807777734;-52.625;-68.5;56.6875
1432029807791744;-54.25;-69.75;57.0625
1432029807814855;-50.1875;-69;57.4375
1432029807843927;-44.6875;-64.875;57.625
1432029807851927;-39.75;-60.1875;56.0625
1432029807874934;-33.1875;-55.25;51.5
1432029807895963;-27.6875;-49.1875;44.8125
1432029807911968;-23.75;-42.4375;35.3125
1432029807934985;-16.75;-34.375;22
1432029807956007;-3.625;-26.5;7.8125
1432029807980017;12.125;-19.75;-3.125
1432029807995027;32.9375;-12.8125;-9.625
1432029808018044;55.4375;-4.4375;-14.875
1432029808064064;80.0625;5.875;-28.875
1432029808069122;96.375;16.8125;-44.1875
1432029808076132;95.375;19.75;-48.0625
1432029808092100;83.5;19.9375;-47.875
1432029808115115;84.5;25.6875;-45.0625
1432029808136134;97.1875;32.75;-41.25
1432029808152127;104.125;35;-38.75
1432029808175154;93.3125;33.25;-37.625
1432029808198156;69.9375;29.1875;-37.5
1432029808212182;47.9375;25.875;-38.75
1432029808235196;33.375;24.125;-38.8125
1432029808256280;25.75;23.25;-38.8125
1432029808272266;20.9375;23.3125;-39.4375
1432029808294282;17;23.3125;-41.625
1432029808317351;17.625;23.25;-45.8125
1432029808332409;23.3125;23.1875;-50.125
1432029808354427;30.875;24.375;-54.375
1432029808383607;38.5625;26.0625;-57.6875
1432029808391556;42.1875;25.25;-60.25
1432029808414573;41.375;23.375;-59.8125
1432029808437603;41.9375;20.9375;-56.75
1432029808451667;39.5;20;-50.125
1432029808474682;33.5625;24.8125;-44.25
1432029808497724;27.4375;29.625;-41
1432029808511734;12.0625;30.5625;-41
1432029808534751;-9.6875;26.5;-40.0625
1432029808557739;-25;18.8125;-33.5625
1432029808578809;-21.4375;14.6875;-22.0625
1432029808594796;-3.125;13.5625;-12.5625
1432029808617792;13.8125;6.625;-2.0625
1432029808638820;19.5625;-5.5625;13.25
1432029808654832;17.4375;-15.5;31.25
1432029808685870;11.8125;-19.3125;42.6875
1432029808698838;-1.625;-17.75;45.0625
1432029808714853;-27.125;-17.25;43.875
1432029808737866;-57.8125;-17.125;40.9375
1432029808758935;-80.625;-18.5;38.9375
1432029808774921;-90.0625;-23.8125;40.5
1432029808803967;-82.4375;-31.875;48.75
1432029808825984;-62.125;-41;60
1432029808834065;-39.1875;-46.5;70
1432029808858052;-21.5;-48.5625;76.3125
1432029808880095;-15.6875;-49.0625;78.9375
1432029808894074;-19.1875;-49.5625;78.25
1432029808917212;-24.25;-49;75.1875
1432029808946408;-26.75;-47.25;70.0625
1432029808962429;-25.4375;-44.375;63.0625
1432029808977438;-20.6875;-41.125;54.8125
1432029808998587;-14.5625;-37.3125;46.125
1432029809014661;-7.8125;-33.3125;37.4375
1432029809037692;0.875;-28.1875;26.8125
1432029809058799;12.875;-21.125;11.0625
1432029809074758;26.75;-13.8125;-7
1432029809097774;39.5625;-7.6875;-24.625
1432029809118805;47.25;-1;-38.75
1432029809134809;58.0625;10.3125;-54.3125
1432029809157817;80;25.625;-74.6875
1432029809178848;93.5;35.875;-83.8125
1432029809194851;93.4375;40.5625;-78.4375
1432029809223879;88.4375;46;-63.875
1432029809239871;79.3125;45.5;-45.3125
1432029809254895;68.625;39.0625;-37.25
1432029809276899;64.875;30.875;-38.375
1432029809299925;57.125;22.5625;-39.125
1432029809314923;36.625;12.6875;-38
1432029809336972;24.4375;7.6875;-36.125
1432029809375988;34;2.375;-29.75
1432029809380990;61.875;-4.6875;-17.75
1432029809396981;94.9375;-11.625;-3.0625
1432029809420004;127.5;-14.9375;11.375
1432029809434064;149.375;-19.5625;21.25
1432029809465035;152;-26.125;24.375
1432029809480046;135.688;-32.75;23.9375
1432029809501112;108.375;-37.0625;23.1875
1432029809517094;86.125;-38.75;22.6875
1432029809540082;78.75;-39.125;24.6875
1432029809561118;85.6875;-36.625;30.875
1432029809577180;96.8125;-32.9375;36
1432029809600216;105.75;-29.4375;38.625
1432029809621217;103.313;-29.9375;36.625
1432029809638253;93.5;-30.6875;32.625
1432029809667305;86.25;-32.25;28.5625
1432029809681304;85.625;-33.3125;23.875
1432029809697309;91.8125;-37.0625;22.1875
1432029809720325;102.5;-42.75;25.875
1432029809741400;109.188;-46.3125;26.8125
1432029809757445;102.625;-53.5;24.0625
1432029809780440;93.3125;-67.6875;28
1432029809801535;87.75;-76.5625;40.1875
1432029809816540;97.8125;-80.375;50.375
1432029809840600;111.875;-84.5625;53.4375
1432029809861671;104;-92.75;48.875
1432029809876654;93.9375;-103.188;40.9375
1432029809900640;74.625;-111.875;27.8125
1432029809928714;73.9375;-118.875;18.0625
1432029809936695;94.3125;-127.563;14.25
1432029809959724;112.813;-132.313;12.9375
1432029809980699;130;-136.938;15
1432029810004773;118.875;-136.75;15.0625
1432029810020784;103.5;-140.313;14.875
1432029810040816;85.75;-143.25;8.625
1432029810056868;82.3125;-150.063;0.375
1432029810079883;79.9375;-151.063;-7.9375
1432029810100920;76.0625;-155;-16.8125
1432029810116969;83;-155.938;-19.3125
1432029810139986;78.4375;-152.813;-20.75
1432029810160999;70.5625;-147.063;-25.9375
1432029810177011;77.625;-141.188;-30.875
1432029810200017;74.8125;-135.688;-32.3125
1432029810223045;69.4375;-133.938;-36.8125
1432029810237043;62.0625;-131.125;-43.0625
1432029810259055;57.625;-127.875;-44.375
1432029810283074;37.5;-121.188;-44.0625
1432029810297112;24.9375;-117.563;-39.125
1432029810319130;35.125;-119.438;-36.5
1432029810343144;33.3125;-119.688;-35.0625
1432029810357132;25.5;-113.625;-37.9375
1432029810379171;25.75;-111.875;-46.625
1432029810402268;4.125;-119.375;-50.5625
1432029810425286;6.9375;-120.625;-44.3125
1432029810430339;44.6875;-123.875;-38
1432029810453319;59.25;-116.938;-31.6875
1432029810475370;64.4375;-113.375;-26.3125
1432029810490344;48.5625;-117;-31.125
1432029810513422;38.125;-112.313;-36.25
1432029810535540;37.4375;-102.625;-54.4375
1432029810558553;14.0625;-82.9375;-69.5625
1432029810573536;-9.375;-58.75;-76.9375
1432029810595542;-39.0625;-33.8125;-82.375
1432029810618539;-31.75;-20.5625;-81.9375
1432029810632667;-14.375;-18.125;-78.5625
1432029810656631;-13.0625;-16.9375;-76.5
1432029810685667;-12.9375;-20.25;-81.1875
1432029810704673;-28.3125;-24.625;-83.375
1432029810726675;-42.5;-26.875;-84.375
1432029810739688;-38.4375;-28.4375;-84.3125
1432029810776730;-30.5625;-28.375;-83.1875
1432029810809733;-25.25;-29.9375;-84.1875
1432029810815738;-8.375;-32.5625;-83.6875
1432029810830778;-14.5;-34.625;-84.6875
1432029810835815;-31.875;-35.25;-81.9375
1432029810850821;-32;-36.4375;-79.875
1432029810872846;-19.5;-40.3125;-80.125
1432029810895958;-0.25;-45.5;-77.625
1432029810918938;18.5625;-46.5625;-70.125
1432029810942046;32.125;-45.8125;-60.9375
1432029810965009;37.1875;-43.75;-53.9375
1432029810988020;39.4375;-45.75;-48.125
1432029810993044;23.5625;-42.8125;-47.4375
1432029811015062;-5.125;-35.75;-49.5
1432029811041087;-35.5;-25.5625;-52.6875
1432029811053123;-43.25;-16.8125;-52.4375
1432029811084208;-34.8125;-8.25;-46.75
1432029811099182;-14;4.8125;-41
1432029811116201;10.25;18.5;-43.625
1432029811138216;15.75;31.125;-47.0625
1432029811150224;11.5625;44.1875;-46.5
1432029811182324;20.875;47.875;-42.375
1432029811195334;44.0625;49.125;-37.625
1432029811213334;66.125;51.3125;-33.875
1432029811233448;64.3125;54.375;-32
1432029811255426;42.125;58.9375;-29.9375
1432029811279472;14.0625;65.5;-28.625
1432029811293552;-0.9375;72.9375;-29.4375
1432029811315598;-14.625;79.875;-28.4375
1432029811338640;-18.0625;84.5;-21.9375
1432029811352732;-13.5;87.1875;-15
1432029811376764;-14.0625;85.625;-8.4375
1432029811390826;-24.625;74.8125;-0.5
1432029811422797;-37.5625;63.1875;6.875
1432029811444865;-46.125;52.125;15.875
1432029811451843;-51.375;45.25;26.3125
1432029811472843;-49.4375;33.0625;34
1432029811503945;-53.4375;21.8125;37.3125
1432029811510898;-58.1875;14;40
1432029811540970;-64;6.625;41.0625
1432029811556949;-61.125;-1.5;39.4375
1432029811572966;-55.625;-7.875;37.6875
1432029811594061;-50.3125;-13.9375;36.5
1432029811617091;-49.9375;-18.625;34.875
1432029811639093;-46.625;-20.5625;33.5625
1432029811653217;-39.75;-22.75;30.875
1432029811675359;-29.6875;-25.875;27
1432029811698375;-18.8125;-27.8125;23.6875
1432029811713388;-8.625;-26.8125;21.25
1432029811737346;-1.3125;-23.75;17.6875
1432029811758386;4.875;-18.625;12.25
1432029811781379;9.5;-12.6875;6.625
1432029811804486;14.25;-7.125;0.875
1432029811818497;20.0625;-1.75;-3.75
1432029811833479;25.375;4.4375;-7.6875
1432029811855629;30.375;16;-15.5
1432029811878647;29.625;25.5;-25.1875
1432029811892764;21.1875;30.9375;-32.1875
1432029811915746;21.5625;32.9375;-33.9375
1432029811938761;33.6875;33.625;-33.0625
1432029811952752;45.25;31.5;-31.125
1432029811975863;47;26.5;-26.875
1432029811998865;37.75;20.6875;-20.125
1432029812012874;26.3125;15.25;-12.375
1432029812035891;17.8125;13.0625;-6.5
1432029812050896;11.125;12.125;-3.1875
1432029812080921;2.375;11.125;-0.9375
1432029812095915;-5.5;9.8125;1.5
1432029812111923;-6.75;8;3.8125
1432029812134942;-0.875;8.6875;4.0625
1432029812155958;10.125;9.6875;2.5625
1432029812171966;19.9375;8.75;-1.4375
1432029812193000;25.875;7.1875;-5.1875
1432029812224121;27.0625;7.375;-8.75
1432029812238231;27.9375;9.1875;-12.625
1432029812261251;25.4375;10.625;-17.8125
1432029812275261;24.25;10.8125;-23.3125
1432029812298242;25.0625;10.8125;-29
1432029812316261;26.1875;13.8125;-33.9375
1432029812337368;28.0625;19.125;-37.8125
1432029812366598;31.25;24.875;-40.8125
1432029812373606;35.875;29.25;-41.25
1432029812395648;38.1875;31.125;-40.6875
1432029812417664;36.8125;30;-41.4375
1432029812432637;31.4375;31.8125;-43.9375
1432029812455717;21;33.75;-43.8125
1432029812477760;8.3125;37.5;-42.4375
1432029812492713;-2.6875;42.8125;-40.875
1432029812515828;-8.5;48.25;-39
1432029812537865;-10.8125;48.9375;-37.6875
1432029812555826;-14.1875;47.4375;-36.875
1432029812575897;-19.9375;45.25;-34
1432029812597908;-25.6875;43.625;-30.1875
1432029812612918;-28.3125;43.4375;-26.25
1432029812635907;-30.8125;43.5625;-23.4375
1432029812657950;-34.75;43.1875;-22.0625
1432029812673036;-39.6875;45;-23.3125
1432029812695043;-46.0625;47.9375;-26.8125
1432029812718097;-57.125;51.25;-30.875
1432029812733209;-64.1875;51.875;-32.75
1432029812755376;-62.8125;47.125;-27.75
1432029812778493;-54.625;38.625;-16.375
1432029812792553;-47.1875;29.25;-2.625
1432029812815736;-47.375;20.125;10.9375
1432029812837713;-58.5625;12.8125;22.4375
1432029812860713;-70.8125;7.875;32.75
1432029812875928;-74.6875;3.4375;41.9375
1432029812897889;-69.3125;-0.8125;48.625
1432029812912993;-58.9375;-7.5;56.0625
1432029812944001;-46.5625;-16.625;63.25
1432029812958009;-35.125;-25.125;69.0625
1432029812976075;-27.3125;-32.1875;73.5625
1432029812996106;-26.125;-36.9375;75.6875
1432029813018112;-31.25;-39.125;74.625
1432029813034104;-40;-39.3125;70.0625
1432029813064236;-47.3125;-37.4375;64
1432029813078233;-48.9375;-34.1875;57.875
1432029813109356;-43.5;-29.3125;52.1875
1432029813123329;-31;-23.25;46.875
1432029813132328;-17.5625;-16.5625;40.8125
1432029813156334;-7.0625;-10.25;33.25
1432029813175557;-2.75;-5.5;25.1875
1432029813191529;-4.9375;-2.5625;16.5625
1432029813216526;-10.5625;0.3125;8.5
1432029813246560;-16.25;3.625;1.6875
1432029813266562;-19.375;7.25;-4.1875
1432029813298587;-18.375;11.125;-10.9375
