timestamp;x;y;z;w
1432029803433304;0.37262;0.449341;-0.205688;0.7854
1432029803455283;0.373291;0.447632;-0.202271;0.786926
1432029803478299;0.373108;0.444763;-0.200867;0.789001
1432029803494293;0.372498;0.440552;-0.201172;0.791565
1432029803515326;0.373291;0.435181;-0.203125;0.793701
1432029803538358;0.377319;0.428528;-0.206787;0.794495
1432029803553391;0.384888;0.420898;-0.211792;0.793579
1432029803575413;0.393799;0.412109;-0.216309;0.792603
1432029803598484;0.401184;0.402954;-0.219543;0.792725
1432029803613436;0.405945;0.394226;-0.221863;0.794006
1432029803635509;0.409302;0.385925;-0.223633;0.795898
1432029803658528;0.412659;0.37793;-0.22522;0.797546
1432029803673590;0.416199;0.3703;-0.226563;0.798889
1432029803696601;0.420105;0.363403;-0.2276;0.799744
1432029803710634;0.424255;0.357666;-0.228455;0.799866
1432029803734642;0.429138;0.353027;-0.22937;0.799072
1432029803755664;0.434998;0.349121;-0.230225;0.797363
1432029803770656;0.441406;0.346008;-0.231018;0.794983
1432029803792727;0.447632;0.344055;-0.232178;0.791992
1432029803815705;0.453186;0.342407;-0.233765;0.789124
1432029803830717;0.458923;0.340576;-0.235168;0.786133
1432029803852732;0.465088;0.338562;-0.235962;0.783142
1432029803875827;0.471741;0.336182;-0.235474;0.780334
1432029803890823;0.478516;0.333618;-0.233765;0.777832
1432029803912820;0.484253;0.33136;-0.231262;0.776001
1432029803935855;0.48822;0.329346;-0.228088;0.775269
1432029803950865;0.490601;0.327576;-0.224243;0.775635
1432029803972862;0.492676;0.32605;-0.219482;0.776306
1432029803995920;0.496338;0.325256;-0.214355;0.775757
1432029804010916;0.499207;0.326233;-0.209656;0.77478
1432029804034905;0.496521;0.328003;-0.204773;0.7771
1432029804055922;0.490601;0.328979;-0.197937;0.782227
1432029804070943;0.487244;0.328735;-0.190674;0.786194
1432029804092947;0.487061;0.328735;-0.184631;0.787781
1432029804115993;0.487549;0.329956;-0.179626;0.788086
1432029804139001;0.487671;0.332153;-0.174927;0.788147
1432029804153071;0.486816;0.335388;-0.170288;0.78833
1432029804175239;0.483643;0.340027;-0.165344;0.789368
