timestamp;x;y;z
1432029758889802;0.303223;0.533203;0.841797
1432029758912948;0.304688;0.529785;0.848633
1432029758936998;0.302246;0.533203;0.846191
1432029758952009;0.303711;0.533203;0.849609
1432029758973160;0.300293;0.522461;0.844727
1432029758995128;0.299316;0.52832;0.842285
1432029759012123;0.299805;0.529297;0.846191
1432029759033138;0.302734;0.532715;0.845703
1432029759055170;0.303223;0.533691;0.843262
1432029759072187;0.30127;0.535156;0.836914
1432029759093179;0.300293;0.526855;0.848145
1432029759115214;0.298828;0.522949;0.846191
1432029759132209;0.29541;0.525391;0.842285
1432029759152366;0.290039;0.530273;0.838379
1432029759175375;0.280273;0.535645;0.822266
1432029759191366;0.255859;0.527344;0.808105
1432029759212509;0.250488;0.49707;0.807129
1432029759243809;0.233887;0.463867;0.80127
1432029759251760;0.240234;0.472656;0.819336
1432029759272805;0.275391;0.492676;0.817871
1432029759295780;0.294922;0.518555;0.833984
1432029759311791;0.323242;0.538086;0.816895
1432029759340876;0.344727;0.558594;0.834473
1432029759354835;0.335449;0.589844;0.830078
1432029759371833;0.318359;0.584473;0.833008
1432029759392893;0.3125;0.570313;0.864258
1432029759414883;0.325684;0.54248;0.876953
1432029759431904;0.310059;0.531738;0.901855
1432029759452911;0.310059;0.546875;0.891113
1432029759474906;0.303223;0.578613;0.896484
1432029759491917;0.303711;0.576172;0.880859
1432029759512933;0.302246;0.560059;0.87793
1432029759535005;0.294434;0.560059;0.876465
1432029759552963;0.284668;0.554688;0.868652
1432029759573033;0.287598;0.554688;0.853027
1432029759594991;0.286133;0.546387;0.848633
1432029759612016;0.27832;0.54248;0.842285
1432029759633038;0.277344;0.54248;0.842285
1432029759655130;0.276367;0.53418;0.837402
1432029759672107;0.27832;0.541016;0.836914
1432029759693126;0.282715;0.543945;0.841309
1432029759715158;0.281738;0.548828;0.82959
1432029759732151;0.287598;0.553223;0.833496
1432029759753206;0.29248;0.561035;0.831055
1432029759775239;0.285645;0.549316;0.839355
1432029759791294;0.287598;0.543945;0.843262
1432029759813354;0.285156;0.554688;0.828125
1432029759835428;0.276367;0.557129;0.837891
1432029759851411;0.26709;0.550781;0.847168
1432029759874396;0.280273;0.550781;0.844727
1432029759895532;0.279297;0.541504;0.836914
1432029759911696;0.271484;0.54834;0.836914
1432029759935699;0.276855;0.544922;0.84375
1432029759955717;0.276367;0.536621;0.851563
1432029759971754;0.27832;0.542969;0.844727
1432029759993854;0.29834;0.558105;0.852051
1432029760015858;0.293945;0.556152;0.842773
1432029760031844;0.282715;0.54834;0.842773
1432029760053853;0.286621;0.541016;0.842773
1432029760074880;0.293945;0.546875;0.851074
1432029760091894;0.286133;0.549805;0.837891
1432029760113940;0.285156;0.560059;0.829102
1432029760135013;0.288574;0.55957;0.838867
1432029760151968;0.288086;0.546875;0.830566
1432029760174051;0.289551;0.547852;0.84375
1432029760195159;0.290039;0.555664;0.839844
1432029760212166;0.291992;0.556152;0.830566
1432029760234183;0.284668;0.560547;0.834961
1432029760255168;0.27832;0.547363;0.837891
1432029760272193;0.278809;0.552734;0.831543
1432029760294198;0.291504;0.554199;0.837402
1432029760315267;0.277344;0.549805;0.834961
1432029760332221;0.285156;0.54541;0.835449
1432029760354380;0.288086;0.547363;0.841309
1432029760375520;0.283691;0.550781;0.833984
1432029760391479;0.282227;0.55127;0.831055
1432029760414504;0.289063;0.544434;0.834473
1432029760435603;0.287109;0.557129;0.838379
1432029760451609;0.286621;0.555664;0.844727
1432029760474596;0.288086;0.552246;0.839355
1432029760495702;0.286621;0.554199;0.835449
1432029760511696;0.288086;0.551758;0.84375
1432029760533766;0.291992;0.551758;0.842773
1432029760554873;0.290039;0.553223;0.840332
1432029760571859;0.290039;0.552734;0.838867
1432029760593897;0.285156;0.555176;0.830566
1432029760614937;0.289063;0.555176;0.82959
1432029760631901;0.287109;0.553711;0.834961
1432029760653940;0.286621;0.553223;0.839355
1432029760675944;0.288086;0.552246;0.835449
1432029760690935;0.288574;0.554199;0.836914
1432029760713950;0.288086;0.554688;0.835449
1432029760743134;0.291504;0.550781;0.830078
1432029760752116;0.289063;0.55127;0.833496
1432029760773105;0.282715;0.550781;0.827148
1432029760796173;0.294922;0.556152;0.840332
1432029760811126;0.291992;0.552734;0.845215
1432029760833204;0.28418;0.55127;0.834473
1432029760856202;0.28125;0.558105;0.830078
1432029760872215;0.291504;0.556641;0.833984
1432029760893245;0.291504;0.550781;0.827637
1432029760916261;0.290527;0.553711;0.841309
1432029760932255;0.29248;0.550781;0.834473
1432029760953269;0.285156;0.554199;0.838867
1432029760976369;0.28125;0.548828;0.837402
1432029760992475;0.287109;0.550781;0.841309
1432029761020501;0.279297;0.553711;0.841309
1432029761035494;0.283691;0.552734;0.840332
1432029761052558;0.289063;0.556641;0.836914
1432029761073598;0.283203;0.554199;0.835938
1432029761095634;0.286133;0.549805;0.833984
1432029761112597;0.288574;0.553223;0.835449
1432029761133660;0.283691;0.551758;0.837891
1432029761155679;0.287109;0.557617;0.834961
1432029761172631;0.294434;0.555664;0.836914
1432029761193704;0.29248;0.55127;0.837891
1432029761215802;0.287109;0.553711;0.837402
1432029761232782;0.289063;0.555664;0.828125
1432029761260820;0.282227;0.556152;0.833008
1432029761275830;0.283203;0.554199;0.833496
1432029761292848;0.283691;0.550781;0.845703
1432029761313892;0.286621;0.552246;0.836426
1432029761335971;0.282715;0.554199;0.837891
1432029761351983;0.286621;0.552734;0.837402
1432029761372942;0.292969;0.556641;0.836914
1432029761396015;0.286133;0.559082;0.830078
1432029761411987;0.280762;0.550781;0.834961
1432029761432984;0.285645;0.559082;0.834473
1432029761456012;0.283203;0.553711;0.832031
1432029761472023;0.283691;0.555176;0.828613
1432029761493044;0.286621;0.557129;0.833496
1432029761516062;0.289551;0.556641;0.827637
1432029761532054;0.287109;0.556152;0.83252
1432029761553089;0.299316;0.552734;0.833496
1432029761576253;0.287598;0.552734;0.828613
1432029761592233;0.280273;0.554199;0.834961
1432029761613276;0.291016;0.5625;0.831543
1432029761636239;0.300293;0.557617;0.839844
1432029761652245;0.292969;0.560059;0.836914
1432029761673286;0.296875;0.5625;0.838867
1432029761696304;0.294922;0.563477;0.837402
1432029761712286;0.289551;0.56543;0.836914
1432029761733362;0.292969;0.557129;0.833984
1432029761756399;0.284668;0.556641;0.831543
1432029761771414;0.28418;0.558594;0.833496
1432029761793503;0.280273;0.556152;0.830566
1432029761815537;0.283203;0.555664;0.833008
1432029761831549;0.285156;0.55127;0.82373
1432029761854578;0.286621;0.559082;0.830566
1432029761875770;0.290039;0.561523;0.82959
1432029761891736;0.294434;0.561523;0.833984
1432029761914833;0.292969;0.558594;0.834961
1432029761935856;0.293457;0.5625;0.824219
1432029761951859;0.289551;0.561523;0.834473
1432029761974876;0.287598;0.556641;0.831543
1432029762003887;0.287598;0.563477;0.831543
1432029762011891;0.289551;0.557617;0.831543
1432029762034907;0.292969;0.558594;0.832031
1432029762055949;0.289063;0.559082;0.834473
1432029762071960;0.291504;0.55957;0.830566
1432029762095042;0.291992;0.557617;0.83252
1432029762116063;0.291504;0.559082;0.827148
1432029762132056;0.286133;0.55957;0.829102
1432029762155130;0.288086;0.560547;0.834473
1432029762176376;0.287109;0.561035;0.829102
1432029762191370;0.289063;0.563477;0.832031
1432029762215375;0.289551;0.552246;0.824707
1432029762236397;0.282227;0.557129;0.83252
1432029762251409;0.294434;0.561523;0.83252
1432029762275389;0.296875;0.567383;0.830078
1432029762296403;0.305664;0.562012;0.831543
1432029762311415;0.30957;0.563477;0.839355
1432029762334487;0.29541;0.558105;0.815918
1432029762355457;0.283203;0.562988;0.836426
1432029762371553;0.291016;0.555664;0.820801
1432029762394544;0.287598;0.55127;0.82373
1432029762415575;0.294434;0.567871;0.824707
1432029762431596;0.287598;0.558105;0.837891
1432029762454585;0.302246;0.535156;0.831543
1432029762475695;0.277344;0.550293;0.844238
1432029762491703;0.291504;0.568359;0.829102
1432029762514901;0.304688;0.544434;0.845703
1432029762535974;0.289063;0.534668;0.830078
1432029762559932;0.301758;0.546387;0.838867
1432029762574947;0.300781;0.538086;0.84082
1432029762595959;0.295898;0.555176;0.844727
1432029762611969;0.303223;0.551758;0.847168
1432029762635092;0.300293;0.556641;0.856934
1432029762656137;0.30127;0.549316;0.850098
1432029762672146;0.293945;0.561523;0.844238
1432029762695134;0.294922;0.560059;0.839355
1432029762716168;0.296387;0.551758;0.841309
1432029762732162;0.295898;0.541016;0.850098
1432029762754216;0.29541;0.556152;0.821777
1432029762777341;0.295898;0.562012;0.82666
1432029762791392;0.293945;0.541992;0.826172
1432029762814362;0.299805;0.535645;0.838379
1432029762837390;0.280273;0.533691;0.822754
1432029762851391;0.29248;0.521973;0.824219
1432029762874551;0.29834;0.51709;0.816406
1432029762897553;0.291504;0.509766;0.838867
1432029762911626;0.291016;0.520996;0.840332
1432029762934672;0.289551;0.50293;0.835449
1432029762957658;0.298828;0.498535;0.870117
1432029762971701;0.311035;0.485352;0.874512
1432029762994715;0.329102;0.48877;0.866699
1432029763017731;0.350586;0.494141;0.879883
1432029763038786;0.32666;0.47998;0.884277
1432029763053905;0.339355;0.49707;0.86377
1432029763076994;0.330078;0.508301;0.881348
1432029763106057;0.311035;0.501953;0.881836
1432029763114088;0.334961;0.481934;0.895996
1432029763137104;0.35791;0.468262;0.893555
1432029763158215;0.35791;0.463867;0.886719
1432029763174276;0.347656;0.505371;0.898926
1432029763197418;0.339355;0.513672;0.880859
1432029763211431;0.348633;0.518555;0.865234
1432029763234439;0.358887;0.515137;0.870605
1432029763257539;0.366699;0.495117;0.851074
1432029763278652;0.366699;0.480469;0.859375
1432029763294746;0.365723;0.450195;0.84082
1432029763317747;0.34375;0.443359;0.827148
1432029763338752;0.316895;0.445313;0.836914
1432029763353853;0.301758;0.423828;0.842773
1432029763377910;0.311035;0.444824;0.841309
1432029763398929;0.327148;0.458008;0.853516
1432029763414015;0.34668;0.46582;0.848145
1432029763437031;0.361328;0.482422;0.858887
1432029763458103;0.351563;0.469727;0.861328
1432029763474072;0.349609;0.457031;0.867188
1432029763497102;0.350098;0.467285;0.870605
1432029763518136;0.355957;0.477051;0.87207
1432029763534128;0.352051;0.490234;0.887695
1432029763565151;0.345703;0.477539;0.870117
1432029763578245;0.354004;0.453125;0.848145
1432029763594258;0.330078;0.458008;0.861816
1432029763617351;0.324707;0.457031;0.853516
1432029763646375;0.334473;0.459961;0.896973
1432029763654503;0.375977;0.464355;0.874023
1432029763676597;0.389648;0.501953;0.875
1432029763698633;0.376953;0.508789;0.861816
1432029763714624;0.382813;0.499023;0.854004
1432029763736640;0.367188;0.501953;0.855957
1432029763759793;0.319824;0.456055;0.828613
1432029763774773;0.327148;0.44873;0.851563
1432029763796805;0.345215;0.449707;0.847656
1432029763819829;0.334473;0.467285;0.837891
1432029763833860;0.334473;0.482422;0.837891
1432029763856835;0.347656;0.477051;0.847656
1432029763879854;0.352051;0.476563;0.858398
1432029763893909;0.362793;0.484863;0.858887
1432029763916885;0.372559;0.484863;0.859375
1432029763939903;0.367676;0.487793;0.868164
1432029763954006;0.36377;0.481934;0.865234
1432029763977050;0.369141;0.48291;0.873535
1432029764000037;0.364258;0.482422;0.871094
1432029764014050;0.356934;0.486328;0.863281
1432029764037078;0.35498;0.489746;0.861816
1432029764061081;0.355469;0.479492;0.856934
1432029764074103;0.353027;0.477051;0.853027
1432029764097120;0.359375;0.473633;0.856445
1432029764120136;0.355469;0.485352;0.860352
1432029764134132;0.364258;0.478027;0.845215
1432029764157162;0.347168;0.470215;0.862793
1432029764180168;0.349609;0.459961;0.870605
1432029764201237;0.356934;0.453125;0.861816
1432029764232205;0.360352;0.473633;0.861816
1432029764240221;0.355957;0.491699;0.853516
1432029764261235;0.353516;0.489258;0.86084
1432029764277233;0.359863;0.469727;0.866699
1432029764300263;0.364258;0.45459;0.882813
1432029764321377;0.373535;0.464844;0.88623
1432029764336386;0.37793;0.489258;0.87207
1432029764360362;0.379883;0.51416;0.884766
1432029764381424;0.380371;0.509277;0.845215
1432029764396413;0.383301;0.491211;0.861816
1432029764420425;0.370117;0.480469;0.845703
1432029764441441;0.362305;0.432129;0.869629
1432029764456452;0.353027;0.431152;0.872559
1432029764470601;0.322754;0.444824;0.864258
1432029764492665;0.334961;0.455566;0.867188
1432029764515739;0.365723;0.460938;0.855957
1432029764530710;0.351074;0.44873;0.876953
1432029764552790;0.365234;0.460449;0.877441
1432029764575805;0.380859;0.47168;0.85498
1432029764590762;0.366211;0.455078;0.882813
1432029764612796;0.374023;0.436035;0.891113
1432029764635819;0.378906;0.437012;0.880371
1432029764650804;0.350586;0.435059;0.912109
1432029764672907;0.359375;0.413086;0.899414
1432029764703920;0.38623;0.410645;0.882813
1432029764709926;0.380859;0.455078;0.875488
1432029764733030;0.38916;0.492188;0.841309
1432029764756009;0.378418;0.458008;0.834961
1432029764770000;0.358887;0.421875;0.869629
1432029764793042;0.344727;0.392578;0.866699
1432029764816052;0.318848;0.367676;0.875
1432029764830061;0.32666;0.375488;0.868652
1432029764853181;0.344238;0.389648;0.86084
1432029764876200;0.365723;0.411621;0.860352
1432029764890210;0.369141;0.438965;0.85498
1432029764913299;0.364258;0.456543;0.884277
1432029764936342;0.37793;0.433105;0.884766
1432029764950498;0.391113;0.426758;0.894531
1432029764972536;0.371094;0.434082;0.90332
1432029764995516;0.366699;0.436035;0.899414
1432029765010594;0.362305;0.44873;0.901855
1432029765032585;0.366699;0.437988;0.90332
1432029765055656;0.365234;0.434082;0.894531
1432029765070667;0.362305;0.441895;0.885254
1432029765092682;0.369141;0.443848;0.888184
1432029765115797;0.371582;0.439453;0.883301
1432029765130750;0.374512;0.445313;0.87793
1432029765152780;0.371582;0.445313;0.880859
1432029765183870;0.361816;0.45166;0.874512
1432029765189855;0.362793;0.445313;0.879883
1432029765212898;0.361328;0.445801;0.873047
1432029765235884;0.366211;0.438477;0.873535
1432029765249893;0.35791;0.437988;0.873047
1432029765272966;0.355957;0.446289;0.870117
1432029765295982;0.358887;0.446289;0.863281
1432029765310006;0.364258;0.450195;0.870605
1432029765333147;0.364258;0.453613;0.869629
1432029765356183;0.369629;0.45459;0.864746
1432029765378199;0.371094;0.444824;0.871582
1432029765393266;0.362793;0.442871;0.864258
1432029765416319;0.356445;0.443848;0.871094
1432029765430326;0.355469;0.450684;0.871582
1432029765453306;0.365234;0.448242;0.869629
1432029765476367;0.367188;0.459473;0.869141
1432029765490373;0.364258;0.45459;0.870117
1432029765512388;0.367676;0.449707;0.87207
1432029765536396;0.36377;0.448242;0.86377
1432029765550398;0.358887;0.45752;0.864258
1432029765572551;0.361816;0.452637;0.868652
1432029765595554;0.364258;0.456543;0.86377
1432029765618620;0.364258;0.451172;0.869141
1432029765632589;0.354004;0.452637;0.862305
1432029765655688;0.354492;0.450684;0.862305
1432029765670700;0.356934;0.455078;0.865234
1432029765692715;0.355957;0.458496;0.859375
1432029765714785;0.350098;0.463379;0.857422
1432029765729794;0.353027;0.470703;0.869141
1432029765752851;0.352051;0.458008;0.862793
1432029765774871;0.361816;0.460449;0.864258
1432029765789920;0.358398;0.457031;0.872559
1432029765812895;0.361328;0.454102;0.870605
1432029765834914;0.366699;0.46582;0.868652
1432029765849923;0.364746;0.466309;0.873535
1432029765872990;0.36377;0.472656;0.874512
1432029765895141;0.358887;0.470703;0.873047
1432029765910152;0.361816;0.476563;0.872559
1432029765933239;0.362793;0.466797;0.869629
1432029765955296;0.364746;0.469238;0.872559
1432029765970287;0.361816;0.470215;0.867676
1432029765992434;0.350586;0.477051;0.859375
1432029766015416;0.359375;0.475586;0.869629
1432029766030465;0.362793;0.473145;0.869141
1432029766052481;0.362793;0.464355;0.874023
1432029766075535;0.361816;0.465332;0.867676
1432029766090533;0.356445;0.467773;0.867188
1432029766112607;0.358887;0.466309;0.868652
1432029766135658;0.356445;0.46582;0.86084
1432029766150633;0.357422;0.470703;0.864258
1432029766172645;0.356934;0.470215;0.862305
1432029766195713;0.358398;0.467773;0.864258
1432029766210676;0.364258;0.464355;0.859863
1432029766232729;0.358398;0.466797;0.86377
1432029766255707;0.353516;0.467773;0.861328
1432029766270701;0.35498;0.473633;0.862305
1432029766292714;0.354004;0.468262;0.859375
1432029766314921;0.359375;0.461426;0.862793
1432029766329930;0.354492;0.462402;0.866211
1432029766353004;0.353027;0.467285;0.862793
1432029766375037;0.355469;0.470703;0.869141
1432029766390067;0.367188;0.459961;0.875488
1432029766413173;0.368164;0.453613;0.873047
1432029766435221;0.355469;0.45166;0.868164
1432029766450285;0.349121;0.462891;0.853516
1432029766472356;0.347168;0.47168;0.852539
1432029766495441;0.354492;0.469238;0.847168
1432029766511405;0.352539;0.463867;0.856934
1432029766532471;0.351074;0.470703;0.844727
1432029766555490;0.355469;0.475098;0.850586
1432029766571473;0.356934;0.474609;0.850098
1432029766592622;0.354004;0.469727;0.853027
1432029766624590;0.34668;0.474609;0.856445
1432029766631596;0.339844;0.477051;0.85498
1432029766652661;0.363281;0.467285;0.869629
1432029766675690;0.367676;0.459473;0.884277
1432029766691649;0.361328;0.463867;0.897461
1432029766712670;0.352051;0.467285;0.898438
1432029766735669;0.354492;0.487305;0.89209
1432029766751690;0.34375;0.495605;0.898926
1432029766772752;0.341309;0.484375;0.899414
1432029766795711;0.347656;0.469727;0.897949
1432029766811733;0.354004;0.476563;0.899414
1432029766832853;0.358398;0.470703;0.889648
1432029766855814;0.375;0.47168;0.890137
1432029766871822;0.37207;0.459961;0.875
1432029766892894;0.361816;0.463867;0.87207
1432029766915918;0.346191;0.466797;0.867676
1432029766931936;0.337402;0.448242;0.863281
1432029766952979;0.333008;0.4375;0.866211
1432029766975018;0.333496;0.448242;0.873535
1432029766991977;0.331055;0.446777;0.878418
1432029767013155;0.335449;0.44043;0.880859
1432029767035205;0.347168;0.425781;0.880371
1432029767052196;0.356445;0.425293;0.883301
1432029767073247;0.36084;0.434082;0.880371
1432029767095398;0.355469;0.441895;0.875
1432029767111395;0.350098;0.4375;0.87207
1432029767133400;0.343262;0.436523;0.877441
1432029767155382;0.337402;0.430664;0.870605
1432029767171424;0.32373;0.431641;0.867676
1432029767192572;0.32666;0.431152;0.873535
1432029767215680;0.329102;0.427246;0.872559
1432029767231640;0.329102;0.426758;0.875977
1432029767252706;0.32666;0.431152;0.882813
1432029767275688;0.347656;0.432617;0.893066
1432029767291686;0.349121;0.422852;0.888184
1432029767312748;0.365723;0.427246;0.882324
1432029767335710;0.369141;0.433594;0.883301
1432029767351731;0.339844;0.435059;0.890137
1432029767372752;0.327637;0.431641;0.893066
1432029767394846;0.34082;0.429688;0.900879
1432029767411836;0.332031;0.421387;0.901855
1432029767432957;0.339844;0.408691;0.908691
1432029767455159;0.351563;0.438965;0.896484
1432029767472124;0.356934;0.443848;0.905273
1432029767494151;0.361816;0.434082;0.910156
1432029767515151;0.358887;0.416504;0.913574
1432029767539196;0.356934;0.408691;0.931152
1432029767554291;0.329102;0.380859;0.91748
1432029767575397;0.327637;0.384766;0.919434
1432029767591412;0.309082;0.403809;0.902832
1432029767614389;0.31543;0.39209;0.904297
1432029767635459;0.337891;0.375488;0.922852
1432029767651418;0.339355;0.376953;0.923828
1432029767674444;0.320801;0.395508;0.907715
1432029767695447;0.317383;0.392578;0.912598
1432029767711457;0.331543;0.377441;0.920898
1432029767734474;0.351074;0.37207;0.944336
1432029767763495;0.354004;0.382324;0.941406
1432029767771500;0.32373;0.38623;0.926758
1432029767794528;0.309082;0.376465;0.938477
1432029767815628;0.322266;0.362305;0.943848
1432029767845614;0.300781;0.358887;0.921875
1432029767854619;0.29834;0.389648;0.910156
1432029767875691;0.320313;0.396973;0.899414
1432029767891644;0.351074;0.384277;0.908691
1432029767914675;0.372559;0.375488;0.921387
1432029767936677;0.374512;0.370117;0.918945
1432029767951688;0.347168;0.361816;0.910645
1432029767974704;0.339844;0.380859;0.90625
1432029767995722;0.311035;0.369629;0.90918
1432029768011742;0.291504;0.354492;0.916992
1432029768033872;0.276367;0.36377;0.915039
1432029768054997;0.283203;0.359863;0.920898
1432029768071949;0.308105;0.391602;0.911133
1432029768093978;0.315918;0.394043;0.896484
1432029768115000;0.34375;0.376465;0.910156
1432029768131991;0.348145;0.378418;0.90918
1432029768156021;0.35498;0.380859;0.90625
1432029768175044;0.36377;0.378906;0.912109
1432029768192045;0.348633;0.381348;0.90625
1432029768214050;0.342773;0.397949;0.914551
1432029768235066;0.354492;0.393555;0.910645
1432029768252088;0.36377;0.408203;0.906738
1432029768273147;0.353027;0.407227;0.910645
1432029768296120;0.354004;0.400879;0.915039
1432029768311118;0.356445;0.408691;0.916016
1432029768333230;0.367188;0.414551;0.913574
1432029768356250;0.369629;0.419434;0.90625
1432029768371259;0.355469;0.431641;0.907227
1432029768393441;0.353027;0.42334;0.901855
1432029768416403;0.355469;0.422852;0.898438
1432029768431469;0.364258;0.435059;0.897461
1432029768453498;0.36084;0.431641;0.888672
1432029768475520;0.367676;0.436035;0.890625
1432029768492586;0.379883;0.435547;0.887695
1432029768513647;0.386719;0.437012;0.895508
1432029768535606;0.380371;0.444336;0.899902
1432029768552630;0.368652;0.428711;0.893555
1432029768574631;0.374023;0.407715;0.891113
1432029768595667;0.381348;0.394043;0.901855
1432029768612658;0.366699;0.390625;0.91748
1432029768633694;0.353516;0.402832;0.902344
1432029768657721;0.32666;0.415039;0.900879
1432029768672797;0.311035;0.388184;0.911621
1432029768693840;0.316895;0.356445;0.924805
1432029768715800;0.334961;0.391602;0.926758
1432029768732812;0.370117;0.436035;0.91748
1432029768754852;0.376953;0.437988;0.90918
1432029768775861;0.354492;0.429199;0.888184
1432029768792906;0.339844;0.402344;0.88623
1432029768813965;0.342285;0.392578;0.88916
1432029768835994;0.362305;0.403809;0.877441
1432029768852949;0.396973;0.408203;0.871094
1432029768873997;0.40332;0.428223;0.867676
1432029768896036;0.402832;0.435547;0.857422
1432029768912037;0.39502;0.42627;0.860352
1432029768934018;0.38916;0.427734;0.862793
1432029768956078;0.376465;0.442871;0.873535
1432029768972093;0.385254;0.436035;0.874512
1432029768995057;0.371094;0.419922;0.871582
1432029769016086;0.350586;0.408691;0.898926
1432029769032078;0.35498;0.404785;0.896973
1432029769053148;0.363281;0.403809;0.887695
1432029769076164;0.367188;0.410645;0.892578
1432029769092148;0.37207;0.429688;0.879883
1432029769113304;0.380859;0.437988;0.873535
1432029769143323;0.379395;0.438477;0.874023
1432029769152278;0.392578;0.422852;0.879883
1432029769173344;0.396973;0.422852;0.871094
1432029769196323;0.373535;0.434082;0.870605
1432029769212407;0.364258;0.446289;0.870605
1432029769233477;0.376465;0.438477;0.871094
1432029769256543;0.361328;0.431641;0.873535
1432029769272584;0.355469;0.418945;0.880371
1432029769293574;0.356445;0.40918;0.880371
1432029769315750;0.365234;0.420898;0.876953
1432029769332710;0.371094;0.44043;0.880371
1432029769353780;0.380859;0.434082;0.880859
1432029769376787;0.37793;0.425293;0.885254
1432029769391768;0.379395;0.429688;0.888184
1432029769414976;0.390625;0.438477;0.884277
1432029769435994;0.405273;0.446777;0.882324
1432029769452002;0.391113;0.443848;0.87207
1432029769475018;0.388672;0.436523;0.866699
1432029769496052;0.394043;0.439941;0.874023
